"","title","doi"
"477","Control of dental calculus Prevents severe Radiation-Induced oral mucositis in patients undergoing radiotherapy for nasopharyngeal carcinoma.","10.1016/j.radonc.2025.110872"
"478","Asthma exacerbation comorbidity index (AECI): Predicting in-hospital adverse outcomes.","10.1016/j.rmed.2025.108024"
"479","Immunofluorescent analysis of exosomes using a microchip filled with transparent antibody-conjugated beads for breast cancer liquid biopsy.","10.1016/j.aca.2025.343743"
"480","Abdominal perfusion pressure is critical for survival analysis in patients with intra-abdominal hypertension: mortality prediction using incomplete data.","10.1097/JS9.0000000000002026"
"481","Development and Validation of a Novel Prediction Model for Hearing Loss From Cisplatin Chemotherapy.","10.1200/JCO-24-01861"
"482","Exploration of imaging and molecular biomarkers for differentiation of neuropathic corneal pain from dry eye syndrome.","10.1016/j.jtos.2025.08.002"
"483","Exosomal miR-182-5p is a potential diagnostic marker for malignant pleural effusion.","10.21037/tlcr-2024-1205"
"484","Leveraging Electronic Health Record Data and Up-to-Date Clinical Guidelines for High-Accuracy Clinical Diabetes Drug and Dosage Recommendation.","10.1055/a-2707-2862"
"485","The impact of clinical history on the predictive performance of machine learning and deep learning models for renal complications of diabetes.","10.1016/j.cmpb.2025.108812"
"486","Patient Personality Influences Early Overall Satisfaction Following Primary Total Hip and Knee Arthroplasty.","10.1016/j.arth.2025.03.083"
"487","A novel pN stage prediction model for resectable rectal adenocarcinoma based on preoperative MRI features and multiregional apparent diffusion coefficients.","10.1007/s00330-025-11528-x"
"488","Complication Trajectories in Total Pharyngolaryngectomy: Comprehensive Complication Index Analysis.","10.1002/lary.32149"
"489","Identification and discrimination of human keratinized tissues using ATR-FTIR and chemometrics.","10.1016/j.forsciint.2024.112356"
"490","Integrating CNN and Bi-LSTM for protein succinylation sites prediction based on Natural Language Processing technique.","10.1016/j.compbiomed.2025.109664"
"491","Classification of skeletal discrepancies by machine learning based on three-dimensional facial scans.","10.1016/j.ijom.2025.03.003"
"492","Intrapleural tissue plasminogen activator and deoxyribonuclease in complex pleural effusion and empyema, clinical outcomes, and predictors.","10.1177/17534666251343711"
"493","Online risk scores for pre- and postoperative prediction of early recurrence in hepatocellular carcinoma patients undergoing conversion liver resection after tyrosine kinase inhibitors and immune checkpoint inhibitors therapy.","10.1016/j.ejso.2025.110220"
"494","Predicting symptom worsening in remitted depression on maintenance pharmacotherapy using digital biomarkers: A prognostic modeling study using machine learning.","10.1016/j.jad.2025.119703"
"495","AI Predictive Model of Mortality and Intensive Care Unit Admission in the COVID-19 Pandemic: Retrospective Population Cohort Study of 12,000 Patients.","10.2196/70674"
"496","Development and calibration of the 2023 Australian cardiovascular disease risk prediction equations: a model updating study.","10.5694/mja2.52718"
"497","Exploring hypoxia- and cuproptosis-related biomarkers in periodontitis based on transcriptome and single-cell analysis.","10.1007/s00784-025-06677-8"
"498","Measuring High-sensitive Cardiac Troponin Concentrations Predicted Hospital Deaths in Children With Severe Coronavirus Disease 2019.","10.1097/INF.0000000000004964"
"499","Assessing children who are acutely ill in general practice using the National PEWS and LqSOFA clinical scores: a retrospective cohort study.","10.3399/BJGP.2023.0638"
"500","Comparative Analysis of 3 Machine Learning Methods for Identifying Minimal Predictors of Patellofemoral Instability Risk Factors.","10.1177/23259671251358390"
"501","Genomic and Clinical Predictors of Conversion in Initially Unresectable Colorectal Cancer Liver Metastases.","10.1245/s10434-025-17809-5"
"502","Convolutional neural network-based differentiation of intraocular inflammatory cells with ultrahigh-resolution OCT.","10.1364/BOE.575636"
"503","Spectral dual-layer detector CT-based radiomics-deep learning for predicting pathological aggressiveness of stage I lung adenocarcinoma: discrimination of precursor glandular lesions and invasive adenocarcinomas.","10.21037/tlcr-24-726"
"504","Speech-based digital cognitive assessments for detection of mild cognitive impairment: Validation against paper-based neurocognitive assessment scores.","10.1177/13872877251343296"
"505","A nomogram incorporating clinical and laboratory indicators for predicting metabolic dysfunction-associated fatty liver disease in newly diagnosed type 2 diabetes patients.","10.1111/jdi.70112"
"506","LI-RADS categories and clinicopathological features predict recurrence-free survival in patients with radical resected hepatocellular carcinoma.","10.1016/j.ejrad.2025.112535"
"507","PCSK9 is upregulated and correlated with more severe disease condition but fails to predict treatment outcomes in psoriasis patients.","10.1080/09546634.2025.2482867"
"508","Predictive Value of Preoperative Nutritional Risk Index for Screw Loosening After Lumbar Interbody Fusion in Elderly Patients With Lumbar Spine Diseases.","10.1111/os.14369"
"509","A Novel Two-step Classification Approach for Differentiating Bone Metastases From Benign Bone Lesions in SPECT/CT Imaging.","10.1016/j.acra.2025.06.010"
"510","Nomogram for predicting the efficacy of high-intensity focused ultrasound ablation for uterine fibroids based on oxytocin experimentation and ultrasonographic features: a retrospective single-center study.","10.1080/02656736.2024.2436602"
"511","THE VALUE OF HEPARIN-BINDING PROTEIN IN PREDICTING EARLY PNEUMONIA IN NEUROSURGICAL INTENSIVE CARE UNIT PATIENTS.","10.1097/SHK.0000000000002656"
"512","Predicting PROTAC off-target effects via warhead involvement levels in drug-target interactions using graph attention neural networks.","10.1016/j.csbj.2025.10.028"
"513","Magnitude and Impact of Hallucinations in Tabular Synthetic Health Data on Prognostic Machine Learning Models: Validation Study.","10.2196/77893"
"514","MRI-Based Quantification of Intratumoral Heterogeneity Predicts Response in Hepatocellular Carcinoma Treated with Atezolizumab-Bevacizumab and TACE/HAIC.","10.1016/j.acra.2025.06.025"
"515","The Hourly Apnea-Hypopnea Duration Better Correlates with OSA-Related Nocturnal Hypoxemia and Excessive Daytime Sleepiness Rather Than AHI.","10.2147/NSS.S505702"
"516","Establishing and validating models integrated with hematological biomarkers and clinical characteristics for the prognosis of non-esophageal squamous cell carcinoma patients.","10.1080/07853890.2025.2483985"
"517","Monitoring miR-29a for targeted therapy of cholangiocarcinoma based on a photoelectric sensor.","10.1007/s00604-025-07424-2"
"518","Validation and development of a refined M1 category for nasopharyngeal carcinoma based on the version-nine of AJCC/UICC TNM staging system in the immunotherapy era: A multicenter cohort study.","10.1016/j.ejca.2025.115305"
"519","Development and Validation of Machine Learning Models for Outcome Prediction in Patients with Poor-Grade Aneurysmal Subarachnoid Hemorrhage Following Endovascular Treatment.","10.2147/TCRM.S504745"
"520","Accuracy of determining gait independence using adductor pollicis muscle thickness and skeletal muscle mass index in community-dwelling older adults undergoing outpatient rehabilitation.","10.1007/s41999-024-01145-0"
"521","Magnetic Resonance Imaging Measurements of Maximum Thickness of Medial Meniscus Exceeding 10 mm Are Strongly Associated With Medial Meniscus Posterior Root Tear.","10.1016/j.arthro.2025.01.034"
"522","Using a machine learning analysis of socio-ecological and psychological factors to predict suicide risk among a nationally representative sample of Ghanaian adolescents.","10.1017/gmh.2025.10083"
"523","sFlt-1/PlGF Ratio Predicts Short-Term Maternal-Fetal Outcomes in Chinese Hypertensive Pregnancies: A Prospective Cohort Study.","10.1161/HYPERTENSIONAHA.125.25022"
"524","Comparison of Tricuspid Annular Plane Systolic Excursion to Pulmonary Artery Systolic Pressure Ratio Measured by Transthoracic Echocardiography and Right Heart Catheterization in Pulmonary Arterial Hypertension: Prognostic Implications.","10.3390/jcm14061968"
"525","Pan-cancer analysis implicates novel insights of cholesterol biosynthesis into immunotherapy response prediction and survival prognostication.","10.1016/j.compbiomed.2025.110859"
"526","Predicting lymphovascular invasion in stage IA lung adenocarcinoma: a CT-based classification and regression tree model.","10.1007/s00330-025-11593-2"
"527","Multi-positive contrastive learning-based cross-attention model for T cell receptor-antigen binding prediction.","10.1016/j.cmpb.2025.108797"
"528","Profiling of Diagnostic Value of Serum CysC, β2-MG and α-Klotho in Early Acute Kidney Injury Caused by Acute Myocardial Infarction.","10.1002/ccd.31535"
"529","Radiogenomic insights suggest that multiscale tumor heterogeneity is associated with interpretable radiomic features and outcomes in cancer patients.","10.1016/j.compmedimag.2025.102586"
"530","Improving prediction of fragility fractures in postmenopausal women using random forest.","10.1016/j.compbiomed.2025.110666"
"531","Ability of triglyceride-glucose indices to predict metabolic dysfunction associated with steatotic liver disease in pediatric obesity.","10.1002/jpn3.70201"
"532","Construction and validation of a nomogram prediction model for death risk in patients with chronic obstructive pulmonary disease complicated by hypercapnic respiratory failure in the intensive care unit.","10.1016/j.rmed.2025.108188"
"533","A Novel Presurgical Risk Prediction Model for Chronic Post-Surgical Pain in Adults Undergoing Surgical Procedures: Development and Internal Validation of the P4-Prevoque Questionnaire [PERISCOPE Trial].","10.2147/JPR.S525692"
"534","Maternal liver fibrosis indices as predictors of adverse perinatal outcomes in patients with gestational diabetes mellitus.","10.1007/s00592-025-02547-7"
"535","Amygdala Connectivity Alterations in High Myopia: A Resting-State fMRI Study with SVM-Based Classification.","10.2147/OPTH.S543962"
"536","Normalizing spinal cord compression measures in degenerative cervical myelopathy.","10.1016/j.spinee.2025.03.012"
"537","Blood Circulating LncRNAs: SNHG5 and ZFAS1 as Biomarkers Reflecting Cachexia Incidence in Chronic Heart Failure Patients.","10.1016/j.tjnut.2025.01.019"
"538","Reduced appetite after body contouring is associated with low glucose-dependent insulinotropic polypeptide levels.","10.1016/j.bjps.2025.10.020"
"539","Risk Assessment of Serum Biomarkers with Perioperative Neurocognitive Dysfunction in Elderly Patients Undergoing Thoracic Surgery: A Prospective Cohort Study.","10.1007/s10571-025-01636-z"
"540","Shear wave elastography values in endometrioma: Clinical findings and machine learning-based prediction models.","10.1002/ijgo.70159"
"541","Development of novel serum peptide biomarkers for screening pancreatic cancer.","10.1007/s00535-025-02314-z"
"542","Novel CAC Dispersion and Density Score to Predict Myocardial Infarction and Cardiovascular Mortality.","10.1161/CIRCIMAGING.125.018059"
"543","Head Angulation in Cone-beam Computed Tomography Acquisition: Effect on the Diagnostic Accuracy of Vertical Root Fracture Detection.","10.1016/j.joen.2025.05.020"
"544","Machine learning algorithms to predict the risk of hyperlipidemia in people with HIV after starting HAART for 6 months.","10.1097/QAD.0000000000004244"
"545","RPD: Regional Prior Distillation for Breast Cancer Diagnosis in Ultrasound Images.","10.1109/JBHI.2025.3595196"
"546","Toward a Universal Map of EEG: A Semantic, Low-Dimensional Manifold for EEG Classification, Clustering, and Prognostication.","10.1002/ana.27260"
